LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
283082485,275447728,0.127845,-,-,4,Intrachromosomal,Yes,No,InFrame,TT-CC,NonCanonicalPattern,31287903,3,1,M,M,283082078,283085353,3275,275447560,275448208,648,2,Yes,3,1,0
17462369,19721654,0.7029,+,-,2,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,2845242.667,6,9,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,0
18700390,308591,1.2669,+,+,5,Interchromosomal,Yes,No,InFrame,TT-CC,NonCanonicalPattern,3946565.6,12,1,M,M,18697235,18700900,3666,307782,309560,1779,1,No,12,1,0
11942911,4394095,0.0765,+,-,2,Interchromosomal,No,No,FrameShift,AA-AA,NonCanonicalPattern,26135657,3,2,M,M,11941001,11943885,2885,4392438,4394454,2017,1,No,4,5,0
216500552,293016432,0.179522,-,+,9,Intrachromosomal,No,No,InFrame,GG-CT,NonCanonicalPattern,50133066,1,1,M,M,216499665,216501215,1550,293016137,293019515,3378,1,No,1,3,0
19616322,4782943,1.107,-,-,3,Intrachromosomal,Yes,No,FrameShift,TG-AA,NonCanonicalPattern,2710122.333,4,16,M,M,19615977,19618507,2531,4782757,4787243,4487,1,No,4,17,0
19092141,4955414,1.5189,+,-,6,Interchromosomal,No,No,InFrame,AT-TG,NonCanonicalPattern,3950227,2,1,M,M,19090150,19092416,2267,4953547,4955754,2208,3,Yes,2,4,0
710151663,612125441,0.1026,-,-,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,38992024,1,2,S,E,710149424,710152200,2776,612122805,612126029,3224,1,No,4,5,0
10968332,2175509,2.935,-,-,5,Intrachromosomal,Yes,No,FrameShift,CG-CT,NonCanonicalPattern,1703602,5,1,M,M,10968043,10969858,1816,2169768,2175771,6004,1,No,5,16,0
145249383,5884981,4.50774,+,+,134,Interchromosomal,Yes,No,InFrame,AA-AC,NonCanonicalPattern,29726657,14,1,M,S,145244204,145249389,5185,5884981,5888963,3982,2,Yes,15,8,0
31200811,13671278,0.208825,-,+,7,Interchromosomal,No,No,InFrame,AT-AA,NonCanonicalPattern,33520888,4,5,M,M,31200621,31205517,4896,13661389,13671366,9977,2,Yes,4,4,0
1799356,18689678,0.6736,-,-,4,Interchromosomal,Yes,No,InFrame,CA-CA,NonCanonicalPattern,5938130,2,25,M,M,1799234,1800472,1239,18686368,18700710,14343,2,Yes,2,38,0
17611542,3054239,2.1216,+,+,8,Intrachromosomal,Yes,No,InFrame,TT-CT,NonCanonicalPattern,3770739,2,5,M,M,17610744,17616907,6164,3052062,3054691,2630,1,No,21,5,0
17637012,10148105,0.5024,+,-,2,Interchromosomal,No,No,InFrame,GT-AC,NonCanonicalPattern,3980772.333,5,3,M,M,17634804,17637204,2401,10145895,10148764,2870,4,Yes,5,12,0
145427170,147828585,0.199122,-,-,6,Interchromosomal,Yes,Yes,FrameShift,GG-CA,NonCanonicalPattern,30132262,5,5,M,M,145422471,145429489,7018,147827248,147830938,3690,3,Yes,10,7,0
283689766,214872015,0.192536,-,+,6,Interchromosomal,No,No,FrameShift,CT-GC,NonCanonicalPattern,31162987,1,2,M,M,283688797,283690621,1824,214871166,214873743,2577,1,No,1,2,0
27647893,19971338,0.062,-,-,2,Interchromosomal,Yes,No,InFrame,CA-TG,NonCanonicalPattern,32258064,2,1,M,M,27647781,27648439,659,19971044,19972011,968,2,Yes,2,1,0
25049237,26778382,0.0898,+,+,3,Interchromosomal,Yes,No,FrameShift,GG-CG,NonCanonicalPattern,33407572,5,2,M,M,25045913,25049352,3440,26777982,26783294,5313,1,No,5,13,0
150644488,213907905,0.150122,+,+,7,Interchromosomal,Yes,No,InFrame,TT-AG,NonCanonicalPattern,46628858,3,2,M,M,150641005,150644818,3813,213906537,213908090,1553,1,No,3,2,0
19609202,21556356,0.6439,+,+,2,Interchromosomal,Yes,No,InFrame,AA-GT,NonCanonicalPattern,3106273.5,2,2,M,M,19607897,19612217,4321,21553355,21557592,4238,3,Yes,3,3,0
16697337,16692081,1.0168,+,+,4,Intrachromosomal,Yes,No,FrameShift,GG-GT,NonCanonicalPattern,3933910,4,6,M,M,16693832,16699028,5197,16688626,16693119,4494,8,Yes,5,10,0
34283819,22219674,0.414657,+,-,13,Interchromosomal,No,No,InFrame,GA-GG,NonCanonicalPattern,31351217,1,1,M,M,34283430,34285944,2514,22219327,22220210,883,1,No,2,2,0
303133998,216094544,0.0963372,+,+,4,Interchromosomal,Yes,No,InFrame,CA-AC,NonCanonicalPattern,41520845,3,1,M,M,303132398,303134412,2014,216094109,216095684,1575,1,No,3,1,0
288429445,5939969,0.162233,-,+,4,Interchromosomal,No,No,InFrame,CG-AG,NonCanonicalPattern,24655915,1,1,M,M,288425317,288429948,4631,5939833,5943192,3359,2,Yes,6,5,0
16571372,2439316,0.5041,-,+,2,Interchromosomal,No,No,FrameShift,AG-CA,NonCanonicalPattern,3967696.333,6,9,M,M,16570746,16573692,2947,2437281,2439665,2385,2,Yes,7,10,0
54687709,18473537,0.0875364,+,+,5,Intrachromosomal,Yes,No,InFrame,CT-GC,NonCanonicalPattern,57119100,1,1,M,M,54687423,54690913,3490,18473259,18494112,20853,1,No,4,13,0
1613610,15684285,0.1425,-,-,6,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,42105263,4,5,M,M,1612210,1617514,5305,15681937,15688716,6780,3,Yes,6,9,0
26259182,160751816,0.549066,+,-,5,Interchromosomal,No,No,InFrame,GT-TT,NonCanonicalPattern,9106367,10,5,M,M,26254314,26259380,5066,160748564,160754101,5537,1,No,10,5,0
95616034,12562791,0.180842,+,+,4,Interchromosomal,Yes,No,InFrame,CG-CT,NonCanonicalPattern,22118783,3,2,M,M,95612591,95616488,3897,12561398,12564147,2749,2,Yes,3,2,0
13365448,9557627,0.5055,+,-,2,Interchromosomal,No,No,InFrame,TT-AG,NonCanonicalPattern,3956677.667,12,1,M,M,13361502,13365800,4299,9556783,9557939,1157,1,No,12,1,0
18504924,1263508,0.5055,+,+,2,Interchromosomal,Yes,No,InFrame,TA-AC,NonCanonicalPattern,3956609.5,1,7,M,M,18504164,18505390,1227,1259435,1264025,4591,3,Yes,1,9,0
10064164,26990062,0.0947,+,-,3,Interchromosomal,No,Yes,InFrame,GC-AG,CanonicalPattern,31678986,1,7,M,M,10062034,10064824,2791,26988679,26993982,5304,1,No,1,8,0
113226410,153169863,0.120334,+,+,4,Interchromosomal,Yes,No,InFrame,TA-TC,NonCanonicalPattern,33240814,5,1,M,M,113203290,113226751,23461,153169382,153179147,9765,2,Yes,6,23,0
18311889,3210030,0.1164,-,+,3,Interchromosomal,No,No,InFrame,AA-GT,NonCanonicalPattern,25773195,9,3,M,M,18311854,18314316,2463,3208862,3211539,2678,1,No,9,4,0
21627025,22387265,0.0848489,-,+,4,Interchromosomal,No,Yes,FrameShift,GC-CG,NonCanonicalPattern,47142611,1,1,M,M,21625306,21627313,2007,22386881,22387915,1034,1,No,2,1,0
16664867,17474344,1.0066,-,-,6,Interchromosomal,Yes,No,InFrame,AG-AG,NonCanonicalPattern,5960520.75,9,1,M,M,16664724,16667721,2998,17472297,17475274,2978,2,Yes,9,4,0
18626982,1476006,0.6752,+,-,4,Interchromosomal,No,No,InFrame,TT-GG,NonCanonicalPattern,5924170.5,1,1,M,M,18626188,18627157,970,1474027,1476434,2408,2,Yes,1,8,0
140722557,18903979,0.293763,+,+,6,Interchromosomal,Yes,No,InFrame,GT-AT,NonCanonicalPattern,20424661,11,11,M,M,140718666,140722633,3967,18900308,18904074,3766,2,Yes,11,11,0
16219416,16198495,0.5089,+,+,2,Intrachromosomal,Yes,No,InFrame,GC-AG,CanonicalPattern,3930238,4,5,M,M,16216806,16221722,4917,16195848,16201225,5378,2,Yes,7,8,0
782685505,782534709,0.4924,-,-,17,Intrachromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,34541853,9,11,S,E,782684221,782688388,4167,782533511,782538118,4607,2,Yes,12,12,0
259739136,177141705,0.148729,-,-,6,Interchromosomal,Yes,No,InFrame,GG-AG,NonCanonicalPattern,40341755,1,7,M,M,259738998,259740813,1815,177115856,177146189,30333,1,No,1,14,0
271177253,271111167,0.2614,-,-,8,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,30600345,1,2,S,M,271172369,271177408,5039,271108997,271111913,2916,4,Yes,6,8,0
141522765,128696369,1.83923,-,+,7,Interchromosomal,No,No,InFrame,GA-AA,NonCanonicalPattern,3805931,1,11,M,M,141522623,141523574,951,128673664,128696502,22838,1,No,1,12,0
183684072,9483439,0.288153,-,-,9,Interchromosomal,Yes,No,InFrame,GC-AG,CanonicalPattern,31233443,2,1,M,M,183683782,183688987,5205,9473425,9483808,10383,1,No,2,4,0
7294482,4747428,0.4611,+,-,11,Interchromosomal,No,Yes,Unknown,GT-AG,CanonicalPattern,24286842,1,1,M,M,7294362,7297912,3550,4743748,4747536,3788,1,No,4,4,0
1962938,19954891,0.0608,-,-,2,Interchromosomal,Yes,No,InFrame,TC-CG,NonCanonicalPattern,32894736,1,1,M,M,1962306,1963580,1275,19954579,19955654,1076,1,No,1,1,0
1799356,18689678,1.613,-,-,4,Interchromosomal,Yes,No,InFrame,CA-CA,NonCanonicalPattern,2479851,2,24,M,M,1799234,1800472,1239,18686368,18700710,14343,2,Yes,2,38,0
21316782,16833989,0.1808,-,+,11,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,60840707,1,Unknown,M,O,21315830,21320460,4631,16830402,16834864,4463,3,Yes,1,2,0
306043664,160751813,0.543212,+,-,4,Interchromosomal,No,No,InFrame,CC-TG,NonCanonicalPattern,7363603,2,5,M,M,306041780,306043843,2063,160748564,160754101,5537,2,Yes,2,5,0
458907737,359659847,0.1132,+,-,4,Interchromosomal,No,No,Unknown,GC-AG,CanonicalPattern,35376111,9,23,M,M,458903120,458907967,4847,359659283,359667465,8182,1,No,9,23,0
178791655,65384848,0.186556,-,-,4,Intrachromosomal,Yes,Yes,FrameShift,AG-GG,NonCanonicalPattern,21441272,7,2,M,M,178791087,178794983,3896,65380878,65385848,4970,2,Yes,7,8,0
47535009,211437424,0.5454,-,-,17,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,31244229,3,6,S,E,47534292,47535943,1651,211434685,211439249,4564,1,No,5,14,0
59275334,224730016,0.549066,+,+,5,Interchromosomal,Yes,No,InFrame,TA-CA,NonCanonicalPattern,9106367,6,1,M,S,59271285,59275492,4207,224730016,224735325,5309,1,No,6,9,0
17711095,2995402,1.0168,-,-,4,Interchromosomal,Yes,No,InFrame,GT-TT,NonCanonicalPattern,3933910,3,1,M,M,17710441,17712330,1890,2993411,2995784,2374,4,Yes,4,8,0
10687274,127071,0.508,-,-,2,Interchromosomal,Yes,No,InFrame,GG-AT,NonCanonicalPattern,3937028.5,7,1,M,M,10687196,10689748,2553,123884,129244,5361,1,No,7,1,0
28120155,35273725,0.0602,+,+,2,Interchromosomal,Yes,No,InFrame,GA-CT,NonCanonicalPattern,33222591,4,6,M,M,28118290,28120481,2192,35271599,35274777,3179,1,No,4,7,0
19092141,4955414,1.2695,+,-,5,Interchromosomal,No,No,InFrame,AT-TG,NonCanonicalPattern,3938629,2,1,M,M,19090150,19092416,2267,4953547,4955754,2208,3,Yes,2,4,0
1522702,1534733,1.3543,-,-,5,Intrachromosomal,Yes,No,InFrame,TC-TT,NonCanonicalPattern,3691910,6,2,M,M,1522449,1523889,1441,1534283,1535422,1140,1,No,7,3,0
44919008,87272068,0.220507,+,-,4,Intrachromosomal,No,No,InFrame,CG-GG,NonCanonicalPattern,18139998,1,1,M,M,44918969,44919649,680,87268433,87272205,3772,1,No,1,13,0
17711398,11274595,0.0646,-,-,2,Interchromosomal,Yes,No,InFrame,CT-GA,NonCanonicalPattern,30939359,3,7,M,M,17710441,17712330,1890,11273573,11276636,3064,2,Yes,4,10,0
17637014,10148103,1.5195,+,-,6,Interchromosomal,No,No,InFrame,CG-GG,NonCanonicalPattern,3948693,5,3,M,M,17634804,17637204,2401,10145895,10148764,2870,4,Yes,5,12,0
192231281,165135326,0.136922,+,-,5,Interchromosomal,No,No,InFrame,AG-CC,NonCanonicalPattern,36517191,1,2,M,M,192231000,192234031,3031,165133856,165135986,2130,1,No,5,5,0
35692223,153169863,1.91618,-,+,12,Interchromosomal,No,No,InFrame,GC-TC,NonCanonicalPattern,6262445,11,1,M,M,35692130,35696538,4408,153169382,153179147,9765,5,Yes,11,23,0
264595105,32642779,0.141428,+,-,4,Intrachromosomal,No,No,InFrame,CT-CA,NonCanonicalPattern,28283034,1,1,M,M,264592825,264595193,2368,32624615,32642850,18235,1,No,1,7,0
25654447,25788140,0.1103,-,+,2,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,18139998,2,3,S,S,25648227,25655095,6868,25784833,25790524,5691,1,No,12,5,0
18626982,1476006,1.1858,+,-,7,Interchromosomal,No,No,InFrame,TT-GG,NonCanonicalPattern,5903187.5,1,1,M,M,18626188,18627157,970,1474027,1476434,2408,2,Yes,1,8,0
1419257,14522606,7.004,+,+,12,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,1713304,1,16,M,M,1419106,1419295,190,14518344,14522622,4279,1,No,1,16,0
18700390,308591,0.5054,+,+,3,Interchromosomal,Yes,No,InFrame,TT-CC,NonCanonicalPattern,5935892.5,12,1,M,M,18697235,18700900,3666,307782,309560,1779,1,No,12,1,0
10540867,16808000,0.2106,-,-,2,Intrachromosomal,Yes,No,InFrame,AG-GA,NonCanonicalPattern,9497929,6,6,M,M,10540123,10543558,3436,16807342,16810693,3352,4,Yes,6,7,0
14522729,14525606,5.8366,-,+,21,Intrachromosomal,No,No,InFrame,CC-GT,NonCanonicalPattern,3597958.6,1,1,M,M,14522524,14523568,1045,14524607,14525918,1312,8,Yes,1,1,0
1419257,14522606,6.6188,+,+,24,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3626041,1,16,M,M,1419106,1419295,190,14518344,14522622,4279,1,No,1,16,0
42398704,414623754,0.1083,-,-,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,37051925,4,3,M,M,42396312,42401199,4887,414622355,414625758,3403,1,No,11,3,0
580926,25166,0.246131,+,-,6,Interchromosomal,No,No,InFrame,CC-GC,NonCanonicalPattern,24377244,1,5,M,M,580659,581005,346,22370,27998,5628,1,No,1,6,0
293674402,83410009,0.1275,+,-,3,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23668021,1,1,E,M,293674152,293677819,3667,83406317,83410411,4094,1,No,6,7,0
182556962,125428750,0.128681,-,+,6,Interchromosomal,No,Yes,InFrame,GT-CC,NonCanonicalPattern,46627065,2,1,M,M,182556340,182557433,1093,125428251,125429365,1114,39,Yes,3,1,0
10653972,10633686,1.0139,+,+,4,Intrachromosomal,Yes,No,InFrame,TG-AA,NonCanonicalPattern,3945188,2,1,M,M,10651744,10657282,5539,10633619,10639036,5418,6,Yes,5,8,0
1346218,1148237,1.6678,+,+,6,Interchromosomal,Yes,No,InFrame,AA-TA,NonCanonicalPattern,3597614.333,5,2,M,M,1343845,1346436,2592,1147781,1148435,655,2,Yes,5,2,0
4145338,153546018,0.293763,+,-,6,Interchromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,20424661,1,5,M,M,4144715,4148108,3393,153544039,153548380,4341,1,No,4,7,0
16047084,16199238,0.7535,-,+,3,Intrachromosomal,No,No,InFrame,CC-CA,NonCanonicalPattern,3981684,4,6,M,M,16044662,16049803,5142,16195848,16201225,5378,6,Yes,6,8,0
17711396,11274593,0.648,-,-,2,Interchromosomal,Yes,No,InFrame,AC-TT,NonCanonicalPattern,3086242.333,2,7,M,M,17710441,17712330,1890,11273573,11276636,3064,2,Yes,4,10,0
118177889,156991228,0.1013,-,-,3,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,29702925,2,2,S,E,118172185,118178579,6394,156988529,156991944,3415,1,No,14,3,0
259401080,211535631,0.237857,+,+,6,Intrachromosomal,Yes,No,FrameShift,GC-AG,CanonicalPattern,25225271,1,2,M,M,259400770,259407124,6354,211534896,211536302,1406,1,No,7,2,0
170722,5468961,0.3628,+,+,3,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,8269032.75,7,7,M,M,167497,171010,3514,5465251,5469180,3930,7,Yes,9,7,0
17136500,17139274,0.9386,+,+,2,Intrachromosomal,Yes,No,InFrame,AT-AG,NonCanonicalPattern,2130890,3,5,M,M,17135347,17136999,1653,17137037,17139700,2664,4,Yes,3,5,0
1229233,3695469,0.51,-,+,2,Interchromosomal,No,No,InFrame,AA-CC,NonCanonicalPattern,3918654,1,1,M,M,1229031,1230164,1134,3694956,3696749,1794,2,Yes,1,1,0
306043663,160751814,0.499961,+,-,4,Interchromosomal,No,No,InFrame,TC-CT,NonCanonicalPattern,8000620,2,5,M,M,306041780,306043843,2063,160748564,160754101,5537,2,Yes,2,5,0
13670988,13853795,0.165,+,-,2,Intrachromosomal,No,No,InFrame,TA-AC,NonCanonicalPattern,12118303.8,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,0
23358347,10845959,0.0323,+,+,2,Interchromosomal,Yes,No,FrameShift,GC-CG,NonCanonicalPattern,61919504,1,1,M,M,23357777,23359442,1666,10845779,10847012,1234,1,No,5,1,0
17139468,29388923,0.5027,+,+,2,Interchromosomal,Yes,No,InFrame,GG-GG,NonCanonicalPattern,3978717,2,1,M,M,17137037,17139700,2664,29387672,29389222,1551,1,No,5,1,0
15385007,25049245,0.06,-,-,2,Interchromosomal,Yes,No,FrameShift,GG-GG,NonCanonicalPattern,31337520,1,1,M,M,15383167,15385320,2154,25048158,25049667,1510,2,Yes,4,3,0
16220944,16046473,0.7586,+,-,3,Intrachromosomal,No,No,InFrame,AT-TC,NonCanonicalPattern,3954789.667,5,4,M,M,16216806,16221722,4917,16044662,16049803,5142,11,Yes,7,6,0
11306208,153471708,0.840813,+,-,4,Interchromosomal,No,No,InFrame,AG-AG,NonCanonicalPattern,4757301,1,2,M,M,11304278,11306258,1980,153471484,153472599,1115,1,No,1,2,0
10968332,2175509,0.6553,-,-,2,Intrachromosomal,Yes,No,FrameShift,CG-CT,NonCanonicalPattern,3052166.333,5,1,M,M,10968043,10969858,1816,2169768,2175771,6004,1,No,5,16,0
182556945,128501766,0.13559,-,-,4,Interchromosomal,Yes,Yes,FrameShift,CC-CT,NonCanonicalPattern,29500612,2,1,M,M,182556340,182557433,1093,128498957,128502036,3079,7,Yes,3,6,0
13637355,1035825,0.7633,-,-,2,Interchromosomal,Yes,No,InFrame,AA-CC,NonCanonicalPattern,2620236,3,1,M,M,13637236,13638449,1214,1035578,1037370,1793,1,No,3,1,0
6889889,615897625,0.1101,-,-,3,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,27268551,5,1,M,M,6889789,6893137,3348,615897368,615897781,413,1,No,5,1,0
20358049,93627579,0.668666,+,-,20,Interchromosomal,No,No,InFrame,TG-TG,NonCanonicalPattern,29910297,8,8,M,M,20332671,20358255,25584,93627293,93658930,31637,3,Yes,8,8,0
1419257,14522606,2.7961,+,+,11,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3934065,1,16,M,M,1419106,1419295,190,14518344,14522622,4279,1,No,1,16,0
198208505,47408570,0.302759,+,-,9,Interchromosomal,No,No,InFrame,TT-GG,NonCanonicalPattern,29726657,11,2,M,M,198205088,198208711,3623,47408476,47409183,707,3,Yes,12,2,0
265841547,198234205,1.83589,-,-,41,Interchromosomal,Yes,No,InFrame,AG-CC,NonCanonicalPattern,22332479,2,1,M,M,265841055,265842318,1263,198232923,198234455,1532,1,No,3,2,0
13386877,14228521,0.5,+,+,2,Interchromosomal,Yes,No,InFrame,GC-AT,NonCanonicalPattern,3986701,10,6,M,M,13381687,13388362,6676,14226668,14228742,2075,1,No,16,6,0
11936634,11931566,1.496,+,+,16,Intrachromosomal,Yes,No,InFrame,AT-GA,NonCanonicalPattern,10695187,1,1,M,M,11934969,11936823,1855,11929359,11931750,2392,12,Yes,1,1,0
204059020,290145023,0.141033,-,-,4,Intrachromosomal,Yes,No,InFrame,AG-AG,NonCanonicalPattern,28362175,1,1,M,M,204058905,204059515,610,290144348,290145840,1492,1,No,1,2,0
16220944,16046473,0.7582,+,-,3,Intrachromosomal,No,No,InFrame,AT-TC,NonCanonicalPattern,3956670.333,6,4,M,M,16216806,16221722,4917,16044662,16049803,5142,11,Yes,7,6,0
210367,2083448,0.5071,+,-,2,Interchromosomal,No,No,InFrame,GC-AT,NonCanonicalPattern,3943995,2,1,M,M,208866,210548,1683,2079033,2083472,4440,3,Yes,2,17,0
205234129,212808690,0.120946,-,+,4,Interchromosomal,No,No,InFrame,GC-AG,CanonicalPattern,33072630,1,7,M,M,205232431,205234268,1837,212804563,212809233,4670,1,No,1,7,0
182556963,125428743,0.202211,-,+,4,Interchromosomal,No,Yes,InFrame,CG-GC,NonCanonicalPattern,19781275,2,1,M,M,182556340,182557433,1093,125428251,125429365,1114,39,Yes,3,1,0
13500450,27163032,0.44228,-,+,10,Interchromosomal,No,No,InFrame,TC-CA,NonCanonicalPattern,22610111,1,7,M,M,13498989,13500867,1878,27159919,27163267,3348,1,No,6,7,0
6272791,34858638,0.234033,-,+,7,Interchromosomal,No,No,InFrame,CT-GC,NonCanonicalPattern,29910297,25,1,M,M,6272463,6282114,9651,34858547,34863487,4940,1,No,25,7,0
10397461,3896223,0.3274,-,-,13,Interchromosomal,Yes,Yes,InFrame,AG-CC,NonCanonicalPattern,39702976.33,3,3,M,M,10392571,10398235,5665,3895179,3896934,1756,3,Yes,8,7,0
1605816,1599614,0.5056,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3955891.667,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,0
18626982,1476006,3.0456,+,-,12,Interchromosomal,No,No,InFrame,TT-GG,NonCanonicalPattern,3940110,1,1,M,M,18626188,18627157,970,1474027,1476434,2408,2,Yes,1,8,0
56104660,178100811,0.0661588,+,-,4,Interchromosomal,No,No,InFrame,CT-TT,NonCanonicalPattern,60460618,1,3,M,M,56103812,56107006,3194,178100524,178108397,7873,1,No,7,4,0
11266913,15464644,0.5054,+,+,2,Intrachromosomal,Yes,No,InFrame,AA-GA,NonCanonicalPattern,3957639,3,1,M,M,11265479,11267056,1578,15464642,15469204,4563,1,No,3,5,0
1799356,18689678,2.89,-,-,3,Interchromosomal,Yes,No,InFrame,CA-CA,NonCanonicalPattern,1039269,2,24,M,M,1799234,1800472,1239,18686368,18700710,14343,2,Yes,2,38,0
683140463,542691853,0.1036,-,+,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,38627608,8,2,M,S,683140395,683147990,7595,542690315,542701130,10815,1,No,8,17,0
1419257,14522606,1.7091,+,+,6,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3510642,1,1,M,M,1419106,1419295,190,14522522,14523568,1047,1,No,1,1,0
14522601,9787104,1.25,-,+,5,Interchromosomal,No,No,InFrame,TC-GG,NonCanonicalPattern,3998162,1,2,M,M,14522524,14523568,1045,9785407,9789354,3948,1,No,1,2,0
1799356,18689678,1.3165,-,-,2,Interchromosomal,Yes,No,InFrame,CA-CA,NonCanonicalPattern,1519180,2,25,M,M,1799234,1800472,1239,18686368,18700710,14343,2,Yes,2,38,0
185298342,294567788,0.332601,+,-,11,Intrachromosomal,No,No,InFrame,AC-TC,NonCanonicalPattern,33072630,1,1,M,M,185298220,185299048,828,294567535,294568362,827,1,No,1,1,0
19092141,4955414,1.664,+,-,6,Interchromosomal,No,No,InFrame,AT-TG,NonCanonicalPattern,3605823.5,2,1,M,M,19090150,19092416,2267,4953547,4955754,2208,3,Yes,2,4,0
22589111,31871076,0.1,+,+,3,Interchromosomal,Yes,No,InFrame,AA-GG,NonCanonicalPattern,30000000,15,1,M,M,22582841,22592982,10142,31871036,31877567,6532,1,No,21,11,0
16700938,198073,0.339,-,+,2,Interchromosomal,No,No,InFrame,AA-TT,NonCanonicalPattern,5899924.25,7,6,M,M,16700312,16703504,3193,195645,198787,3143,1,No,8,7,0
16221065,16046361,0.5076,+,-,2,Intrachromosomal,No,No,InFrame,AC-AA,NonCanonicalPattern,3940110,6,4,M,M,16216806,16221722,4917,16044662,16049803,5142,11,Yes,7,6,0
259961144,11292486,0.141649,+,-,7,Interchromosomal,No,No,InFrame,CT-AC,NonCanonicalPattern,49418082,1,16,M,M,259960362,259963720,3358,11292240,11300256,8016,1,No,4,16,0
16220944,16046473,0.8126,+,-,3,Intrachromosomal,No,No,InFrame,AT-TC,NonCanonicalPattern,3691910,5,4,M,M,16216806,16221722,4917,16044662,16049803,5142,11,Yes,7,6,0
10325495,16437630,2.25,+,+,9,Interchromosomal,Yes,No,InFrame,AT-GT,NonCanonicalPattern,3998654,1,5,M,M,10324788,10325746,959,16435153,16437805,2653,4,Yes,1,5,0
21275834,21265747,0.5079,-,-,2,Intrachromosomal,Yes,No,InFrame,TA-CT,NonCanonicalPattern,3938106,1,1,M,M,21269149,21276017,6869,21262986,21265827,2842,2,Yes,26,9,0
306777867,5659302,0.397089,-,-,12,Intrachromosomal,Yes,Yes,InFrame,TG-GA,NonCanonicalPattern,30219906,33,4,M,M,306777131,306788667,11536,5659149,5666171,7022,1,No,33,3,0
44311496,266086067,0.1353,-,+,5,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,37076168,1,2,S,S,44310557,44311687,1130,266085742,266086801,1059,1,No,3,2,0
10080951,11263246,0.0948,-,-,3,Intrachromosomal,Yes,No,InFrame,GC-TG,NonCanonicalPattern,31645569,1,2,M,M,10080770,10081387,618,11262587,11263636,1050,21,Yes,1,2,0
16093354,16198976,0.7584,-,+,3,Intrachromosomal,No,No,InFrame,GA-AC,NonCanonicalPattern,3955625,6,6,M,M,16090460,16096477,6018,16195848,16201225,5378,5,Yes,8,8,0
282297626,8093722,0.288067,+,-,6,Interchromosomal,No,No,InFrame,CC-TC,NonCanonicalPattern,20828488,5,6,M,M,282293709,282297890,4181,8093563,8095990,2427,2,Yes,6,6,0
340469,347180,0.0323,+,+,2,Intrachromosomal,Yes,No,InFrame,CA-GA,NonCanonicalPattern,61919504,4,3,M,M,338917,340779,1863,346313,348856,2544,2,Yes,4,4,0
292765348,153169863,0.180501,+,+,6,Interchromosomal,Yes,No,InFrame,GA-TC,NonCanonicalPattern,33240814,9,1,M,M,292756444,292765394,8950,153169382,153179147,9765,1,No,9,23,0
38763984,23833291,0.1267,-,-,3,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,23709162,8,8,M,M,38763450,38767384,3934,23832531,23836586,4055,4,Yes,8,8,0
256251943,194713302,0.131255,-,+,4,Interchromosomal,No,No,InFrame,AG-GC,NonCanonicalPattern,30475141,1,1,M,M,256248442,256252143,3701,194713201,194715198,1997,1,No,6,3,0
268111909,72071356,0.134559,+,+,4,Interchromosomal,Yes,No,InFrame,GT-GA,NonCanonicalPattern,29726657,5,1,M,M,268108262,268111969,3707,72071169,72072142,973,1,No,5,2,0
